disease,protein,coefficient,pval,beta,nom_sig,fdr_sig,pval_fdr_corrected,bonf_sig,fdr_sig_permissive,pval_fdr_corrected_permissive
p131670,galnt10,0.6485919203754733,0.0052432552539287,0.4997432914153586,1,0,0.3243093448873256,0,0,0.11868453753078917
p131670,galnt5,-0.512063581339631,0.0396744802743495,-0.4100830387052481,1,0,0.7674291458927157,0,0,0.3869814774989216
p131670,gas2,0.3534856730704916,0.000165148229432,0.380948501505899,1,1,0.030224134336834876,0,1,0.01236494435747282
p131670,gas6,0.5326836859396785,0.0307103077235327,0.4121912245793346,1,0,0.7039443002966534,0,0,0.3358580470139157
p131670,gast,0.4662266373170071,0.0012411671775943,0.4926440239315747,1,0,0.1365702736920972,0,0,0.051045185332047265
p131670,gbp1,0.5446551936966676,0.002272725630651,0.5130926471648439,1,0,0.20085576494045698,0,0,0.06985640885790442
p131670,gchfr,0.4548227745675749,0.0045010421794182,0.4013272513462124,1,0,0.29850301423097514,0,0,0.10685400946261094
p131670,gcnt1,0.5763641249334598,0.0193258996831667,0.4460456066591887,1,0,0.5934177199075026,0,0,0.25152307120581857
p131670,gdf15,0.7214813654394587,0.0003290707224741,0.6132765499984414,1,0,0.051668857259095445,0,1,0.01960992876784433
p131670,gdnf,0.4917870041226465,0.0147388538962037,0.4164734238559136,1,0,0.5325597598548929,0,0,0.215187266884574
p131670,gfra1,0.6299775295195953,0.0079161587588563,0.490552397828852,1,0,0.39946003434544686,0,0,0.1500611819461813
p131670,ggh,0.8614607488647968,0.0005220252575124,0.6588433932688433,1,0,0.0724889969200165,0,1,0.026742346525196633
p131670,ggt1,0.6037031198959159,0.0060164764337251,0.4903751298244672,1,0,0.35021227298243934,0,0,0.13209106155246084
p131670,ggt5,0.4281592176338147,0.048272705086319,0.3585726338480427,1,0,0.8159104703445408,0,0,0.4321788424946773
p131670,golm2,0.9639006738752134,4.793725072504973e-05,0.7428133782758057,1,1,0.011007563065550152,0,1,0.004665892403904841
p131670,got1,0.5216901645917713,0.0121625344537548,0.4363470000191757,1,0,0.4880608736832154,0,0,0.19611616897195566
p131670,gpa33,0.6885770847825139,0.0385225473727588,0.441713233002731,1,0,0.7599874896625435,0,0,0.3839107110186201
p131670,gpd1,0.4956307376054547,0.0334132893626853,0.4043449504700873,1,0,0.7258112385316061,0,0,0.3522267326319172
p131670,grpel1,0.6323615751636816,0.000832992626318,0.538732116994828,1,0,0.1021734654626041,0,1,0.03630355923654567
p131670,gsn,-0.6880901526504548,0.0041710030083818,-0.5439797020459916,1,0,0.2851758221117892,0,0,0.10231336474810526
p131670,gsta1,0.8195520787403777,0.0021685818016079,0.6251773237003143,1,0,0.19629488265715267,0,0,0.06891822730977962
p131670,gsta3,0.6442299517739831,0.0062076967643709,0.5167013447024272,1,0,0.35567472911504344,0,0,0.1332829011173752
p131670,gusb,0.927678645739498,0.0016069858990681,0.7024520370497961,1,0,0.16164047367284476,0,0,0.05722437591803478
p131670,h2ap,0.234870426211501,0.0040111339941384,0.2961582324716177,1,0,0.28031626390240694,0,0,0.09925857002444176
p131670,hao1,0.9289023952195964,0.0013285791319145,0.6980986784865658,1,0,0.14250176610074167,0,0,0.05242501439446406
p131670,havcr1,0.6218273423760635,0.0165068853736607,0.4964120304587221,1,0,0.5578216915828438,0,0,0.23173127543792904
p131670,havcr2,0.4871313468355689,0.0393356593717328,0.4031465440494236,1,0,0.7657341691030652,0,0,0.3869814774989216
p131670,hgf,0.7020590576988559,0.0061437609135158,0.5468305036602339,1,0,0.3536232377523481,0,0,0.1332829011173752
p131670,hip1r,0.3206804170528939,0.0119647646539182,0.3326371533841055,1,0,0.4841750199449182,0,0,0.1940950710524508
p131670,hmcn2,-0.5609360888484671,0.0247484131023747,-0.4360287055791541,1,0,0.6484059875998379,0,0,0.2890614650357365
p131670,hmox1,0.7262398385429641,0.0039028890372145,0.5625990011005557,1,0,0.2768532310517204,0,0,0.097405435800567
p131670,hmox2,0.4059988909603064,0.0122908420965301,0.3880482593739011,1,0,0.48993079620316804,0,0,0.19611616897195566
p131670,hnmt,0.6236769252129072,0.0177120528412635,0.5120566383410068,1,0,0.5727457796361632,0,0,0.2383373009054812
p131670,hpgds,-0.9557183311892516,0.0004198870667161,-0.7867519918335931,1,0,0.06188471858546155,0,1,0.02313340065681155
p131670,icam1,0.7416397372665219,0.0042970864207981,0.5951544919638033,1,0,0.28989034047066903,0,0,0.10369828387380538
p131670,icam4,-0.6375464887691666,0.0272509939278887,-0.4873853467624005,1,0,0.6734656061860959,0,0,0.3111810367955095
p131670,ido1,0.4794639471667311,0.0397583709759166,0.4062619362128437,1,0,0.7678507105358661,0,0,0.3869814774989216
p131670,idua,0.9151452007399468,0.0072956899820623,0.6777769110709233,1,0,0.38348436004585396,0,0,0.14492118875933274
p131670,ifi30,0.8166890794853752,0.0018905363023694,0.6285814461894066,1,0,0.17867851313794658,0,0,0.06494548238727822
p131670,ifnl1,0.4933509780380417,0.0126082306017361,0.4319765283050193,1,0,0.4942600646008168,0,0,0.1986028438339181
p131670,igfbp7,0.5594756101020969,0.003097995443669,0.4845784267218735,1,0,0.2403246447085916,0,0,0.08223769723194073
p131670,iglc2,0.2123465326701811,0.04453231604556,0.2237285833481207,1,0,0.7976107581390972,0,0,0.4128075011207467
p131670,igsf3,0.647914488661928,0.0016735085895723,0.5665610341623475,1,0,0.16552336727195388,0,0,0.05887524194639899
p131670,igsf9,0.6641249959423211,0.0419337868617247,0.4998498836193669,1,0,0.7815215085151669,0,0,0.400845523200188
p131670,il11,0.4208526751896779,0.0035992598074126,0.4604514422939517,1,0,0.26225668108834305,0,0,0.09060205722107578
p131670,il12a_il12b,0.6922060778530951,0.0093323430614282,0.5491993397291725,1,0,0.43481295464106046,0,0,0.16616123011811185
p131670,il12b,0.7401110985022203,0.0111769792260817,0.570656631106088,1,0,0.4712800134648887,0,0,0.18943516125365206
p131670,il13ra1,0.7706118389094401,0.008016967254659,0.582732409169621,1,0,0.40190030008050653,0,0,0.1500611819461813
p131670,il17a,0.4298386751233335,0.0205128592238025,0.4230043474716692,1,0,0.6046390244629074,0,0,0.2596909178784606
p131670,il18r1,0.9437099998106764,0.0017741020987378,0.7029663852413044,1,0,0.17131556495412792,0,0,0.06167116819421876
p131670,il2ra,0.5569940494029149,0.0481056420247878,0.4283473181828079,1,0,0.8149119023078835,0,0,0.4321788424946773
p131670,il32,0.7590618526243147,0.0009892987701631,0.6306198259224468,1,0,0.11680531767936565,0,1,0.04126789155537503
p131670,insl5,0.665175903660479,0.0314156552897237,0.5005105312295807,1,0,0.7112786484066131,0,0,0.3422899755447507
p131670,ipcef1,-0.6672850406094422,0.0242731139589899,-0.5120814521707268,1,0,0.6431835665762519,0,0,0.2860067442383768
p131670,itga2,-0.7154205055233723,0.0210801800056367,-0.5225235257456425,1,0,0.6089905700551045,0,0,0.2619324494317411
p131670,itga6,-0.726032208020264,0.0114034544895604,-0.6134627962845339,1,0,0.4757884061287261,0,0,0.18965657824481422
p131670,itgav,-1.1987757370707302,0.000198512041651,-0.9035053578522588,1,1,0.034925266032915146,0,1,0.014133395946154604
p131670,itgbl1,0.5054984881742518,0.0049884243271766,0.4284305863276828,1,0,0.3153578929436831,0,0,0.11461559432950476
p131670,jun,0.2706157213418964,0.0227586742701542,0.3240309738565989,1,0,0.6260746206701633,0,0,0.2760674536170848
p131670,kiaa1549l,0.3232197811223019,0.0075215647730123,0.3297003970244658,1,0,0.3894196055491251,0,0,0.14694152590409484
p131670,kir3dl2,0.2595835828272244,0.0180017035529944,0.3706253519101103,1,0,0.5775180067638996,0,0,0.2406593605097073
p131670,klb,0.6471902362541629,0.0229593147714015,0.5022047658403863,1,0,0.6279547521147756,0,0,0.2760674536170848
p131670,klkb1,-0.8692133867979482,0.0033912845045682,-0.6645168532075079,1,0,0.25342662355757173,0,0,0.08763319250742606
p131670,krt18,1.1619968557327494,3.3015234166544616e-06,0.9398252235318956,1,1,0.0011851560389619796,0,1,0.0008033706980525858
p131670,krt8,0.3650058054787759,5.956169736820449e-05,0.50832532364054,1,1,0.013211621851604904,0,1,0.005610327623069585
p131670,kynu,0.81279574205515,0.002436604456224,0.6592792740958068,1,0,0.20926132388747296,0,0,0.07186752537549576
p131670,lamb1,0.6866995692751794,0.0246833364002434,0.5339504219737946,1,0,0.6479081134894125,0,0,0.2890614650357365
p131670,lgals3bp,0.4854162818393457,0.0376519995278743,0.4159728721881321,1,0,0.7524738785463794,0,0,0.380738398220766
p131670,lgals4,0.5955011389283803,0.0171502609573976,0.4693708601402419,1,0,0.5658167165417848,0,0,0.23734010424455448
p131670,lgals9,0.8601539597149994,0.0028721625040973,0.6634775419968113,1,0,0.23149269426785724,0,0,0.07911994822607657
p131670,lilra5,0.7786093226800068,0.0114767789778471,0.5883688415514353,1,0,0.476935256688015,0,0,0.18965657824481422
p131670,lilrb1,0.9044291301340026,0.0050242452308824,0.7001242788631694,1,0,0.3159659048822177,0,0,0.11461559432950476
p131670,lmod1,0.4121871736571797,0.0351782509026459,0.3576346839935304,1,0,0.7370057226199795,0,0,0.3668589022704501
p131670,ltbp2,0.5490254858781067,0.0288459287357507,0.4169970620069009,1,0,0.6887037598592429,0,0,0.3227207352811956
p131670,ly96,0.5175804875835246,0.0439735978669832,0.4030238834633154,1,0,0.7940737203892,0,0,0.4100802480836832
p131670,mamdc4,-0.7124694378111511,0.0282832717922902,-0.5466847669064407,1,0,0.6840572745016262,0,0,0.320105246641424
p131670,man2b2,0.6753029765742669,0.0440069073005743,0.4827186958664754,1,0,0.7943664625283042,0,0,0.4100802480836832
p131670,mapkapk2,-0.8845566319443063,0.0070915688801972,-0.6730302035004202,1,0,0.37793367903072195,0,0,0.141831377603944
p131670,megf10,-0.941985460703778,0.0024328049751415,-0.7257914154224211,1,0,0.2091186139440611,0,0,0.07186752537549576
p131670,meltf,-0.6227153633335378,0.032375007858419,-0.4924965959520443,1,0,0.7184328591802779,0,0,0.3488244402308955
p131670,mfap4,0.6501909863614408,0.0191927974176019,0.5061716188905461,1,0,0.5916999364404785,0,0,0.2513137599076123
p131670,mia,0.5510571509957919,0.037766677096698,0.4561418144552072,1,0,0.7537923594366454,0,0,0.380738398220766
p131670,mindy1,-0.623007175483892,0.0371358726460324,-0.466572520191075,1,0,0.7494957628608848,0,0,0.37782839068437146
p131670,mme,0.8986500987140094,0.0020508870434178,0.6620161077243035,1,0,0.1889056220217789,0,0,0.06752270894009596
p131670,mmp7,0.9370430603063992,0.0005073365558272,0.7458355222035519,1,0,0.0709980856809967,0,1,0.026453977553846854
p131670,msr1,0.7446609027107701,0.015983354796758,0.5967585966920728,1,0,0.549610869188526,0,0,0.22546568119098243
p131670,mtus1,0.5207271128480375,0.0174342695023429,0.4688192326000765,1,0,0.5690424566964238,0,0,0.23788816330299656
p131670,myh4,-0.8522046355247717,0.0067505151493572,-1.0273139768833583,1,0,0.369644463981982,0,0,0.13688544608418765
p131670,myom2,-0.6468284547554255,0.0463529831292681,-0.5924325760965069,1,0,0.8062399517168324,0,0,0.42034382216603366
p131670,myom3,-0.7124412513051711,0.0397347536404415,-0.5347911863067092,1,0,0.7677718902471887,0,0,0.3869814774989216
p131670,mzb1,0.8107099443705795,0.0027027682108603,0.6337538763440329,1,0,0.22245249170076106,0,0,0.07588541515107766
p131670,naa80,-0.8117222803767431,0.0142958113178405,-0.5868665325433173,1,0,0.5256463960765144,0,0,0.2111298377534696
p131670,neo1,0.3146231077833979,0.0152075442040832,0.2928858773840395,1,0,0.5387257838955363,0,0,0.21799220635557057
p131670,nfasc,0.6711347029329578,0.0065572742983923,0.5360670098254114,1,0,0.36534034240263263,0,0,0.1356933711893288
p131670,nfatc3,0.5955152959371772,0.012776414686114,0.4787905752654294,1,0,0.4978528749701553,0,0,0.19884607892142758
p131670,nlgn1,0.2933108963235505,0.029645750321944,0.3795302840146944,1,0,0.6949052745981426,0,0,0.3291467336124581
p131670,nos3,0.417336175021476,0.0378250379921381,0.362899997084693,1,0,0.7543736632116995,0,0,0.380738398220766
p131670,npl,0.6214257975792311,0.0267587973022295,0.4950571406534407,1,0,0.6682673232799321,0,0,0.30762081937996116
p131670,nt5c1a,0.4589958286278169,0.0437148817305007,0.3830362574355153,1,0,0.7926943610858427,0,0,0.4100802480836832
p131670,nt5e,0.610631662263542,0.0078831653244245,0.5256023594830808,1,0,0.3989297630808094,0,0,0.1500611819461813
p131670,ntrk3,-0.864847180461193,0.0096146169199539,-0.6496387163506238,1,0,0.44112095255111794,0,0,0.16912458678473125
p131670,ocln,0.770009565687498,0.0013808219847651,0.6246569755611594,1,0,0.146181825270262,0,0,0.053103684876466634
p131670,ogn,0.585737377644553,0.0325859138111026,0.4602301570511718,1,0,0.7207584146980344,0,0,0.3488244402308955
p131670,palm2,0.771621142898998,0.0032026444283392,0.6403291394432087,1,0,0.24503924754019596,0,0,0.08424974532207626
p131670,pamr1,0.99001831872497,0.0023642795553424,0.7521366798305598,1,0,0.20603458895643081,0,0,0.07186752537549576
p131670,pcbd1,0.821613204498048,0.000370871783898,0.6996965898047205,1,0,0.056304502072625884,0,1,0.021234227627101174
p131670,pdgfra,0.5637967071664247,0.0415914564346453,0.4258855327918028,1,0,0.7798497735167726,0,0,0.39949688417488244
p131670,pdzk1,0.6274032931973229,0.0002231400677761,0.584886185981876,1,1,0.03829875359502109,0,1,0.014808386316050273
p131670,pga4,0.4616996016524003,0.0406010630364426,0.4808381872203802,1,0,0.7738885397943911,0,0,0.3925665697563324
p131670,pigr,0.6750146712527149,0.0065596173415419,0.5734209909637192,1,0,0.36534034240263263,0,0,0.1356933711893288
p131670,pklr,0.7785326668121162,0.0019399606132775,0.6377282013391697,1,0,0.18168209400747254,0,0,0.06534746875846524
p131670,pla2g15,0.6886500873381597,0.008355737324714,0.5508506175740598,1,0,0.41205264381589296,0,0,0.15442248726686633
p131670,plxdc1,0.3607234998833953,0.0150017792111758,0.355371239597004,1,0,0.5354882757277477,0,0,0.21793629500812609
p131670,plxnb2,0.6163323113673639,0.013785904633097,0.4790249620924408,1,0,0.5165819541120661,0,0,0.20749918313733628
p131670,pon3,-0.3479490694326573,0.0134579464673152,-0.2914724956188509,1,0,0.5109157116581855,0,0,0.20682738781347573
p131670,prap1,0.8969954804403343,0.0287679947332435,0.6511340111027718,1,0,0.6878975298336714,0,0,0.3227207352811956
p131670,prdx2,0.638340329484065,0.0173480740658898,0.5105232324554334,1,0,0.5675547174332242,0,0,0.23788816330299656
p131670,prkcq,-0.6261615656217178,0.0496428319372234,-0.6351742089507079,1,0,0.8226430323732328,0,0,0.4379367651259587
p131670,ptgr1,1.2558392205591222,2.035689014157072e-05,0.9610241850813308,1,1,0.0053746585523574844,0,1,0.002476754967224438
p131670,pts,0.9239508836873,1.7433876916883584e-05,0.8176809393337995,1,1,0.004743760333823511,0,1,0.0022296372837274005
p131670,pzp,-1.3687143768315773,0.0260009164482678,-0.9183783145350394,1,0,0.6629936683931124,0,0,0.3012804604323094
p131670,rab6a,-0.5040221686254128,0.0370338139094231,-0.4461548191928805,1,0,0.7486993432960355,0,0,0.37782839068437146
p131670,rbfox3,0.503335838724602,0.0111014727641697,0.4339002044588126,1,0,0.46980145610689167,0,0,0.18943516125365206
p131670,rbks,0.9703222384765552,0.0002081287759194,0.8084382259058477,1,1,0.03619405664077459,0,1,0.014133395946154604
p131670,rbp5,0.8735345089562653,0.002177374735538,0.6975304579345284,1,0,0.19685622644886863,0,0,0.06891822730977962
p131670,ren,0.7865730189362969,0.0001974425165762,0.7217293839551714,1,1,0.034799688236907905,0,1,0.014133395946154604
p131670,rida,0.7924860439166335,0.0025014653541595,0.6372145950234346,1,0,0.2128693701121203,0,0,0.0730427883414574
p131670,ripk4,0.2856339362883108,0.0197759953388987,0.3468049753894527,1,0,0.5985180565289252,0,0,0.25438725281755153
p131670,scly,1.0909863060980285,0.0001006327500531,0.8768508201014268,1,1,0.020130665869517877,0,1,0.008642577357501529
p131670,sdc1,0.6295333879173237,0.0128705167521061,0.5033887986810291,1,0,0.49927280555932535,0,0,0.19884607892142758
p131670,sele,0.993116877203362,0.0047615997159687,0.7620510111327932,1,0,0.3080454500655074,0,0,0.11196354212929034
p131670,sema7a,0.5232553154228712,0.0380024465723922,0.4234202531140856,1,0,0.7561068491226289,0,0,0.380738398220766
p131670,serpinc1,-0.804720550535672,0.0115010993048746,-0.6117601309857196,1,0,0.4772122060304258,0,0,0.18965657824481422
p131670,sez6,0.3963640550250843,0.021039912648641,0.3386364651292238,1,0,0.6089905700551045,0,0,0.2619324494317411
p131670,siglec10,0.6844032459740759,0.0035893967884713,0.5709575851637194,1,0,0.2617329808783172,0,0,0.09060205722107578
p131670,siglec5,1.241565482601337,0.0019469965006803,1.1647125147972466,1,0,0.18221078715890363,0,0,0.06534746875846524
p131670,siglec7,1.1939266633444323,0.000648123954169,0.9423333551290592,1,0,0.08534144415039076,0,1,0.03207664315548271
p131670,siglec8,0.7041998783404719,0.0343217128219622,0.551322852021342,1,0,0.7318550762622138,0,0,0.3592093241581707
p131670,slc12a2,-1.1914718492977454,0.0003080316829981,-1.223003148954739,1,1,0.04931531789013771,0,1,0.018738594049051083
p131670,slc13a1,-0.9177861712962352,0.0158939791940723,-1.208644838084584,1,0,0.5481320387968421,0,0,0.22529329731403452
p131670,slc28a1,0.2689368127663377,0.0358342373327851,0.3149055823165737,1,0,0.7408091075037886,0,0,0.36973842053615724
p131670,slitrk2,-0.474419225100876,0.042533793314638,-0.3605559315516484,1,0,0.784509639059522,0,0,0.40193746433250155
p131670,smoc1,0.7453234780364355,0.0276510143393509,0.5746013693667794,1,0,0.6775321197786303,0,0,0.3141671668128585
p131670,smpd1,0.7602561375465904,0.0085387785267395,0.5928269312906713,1,0,0.41700614852004886,0,0,0.15583270811299588
p131670,sod2,0.61185731871729,0.0119246278393986,0.5163443039132674,1,0,0.4841750199449182,0,0,0.1940950710524508
p131670,spint1,0.4555594859230657,0.0430998210029995,0.3754948933232205,1,0,0.7884538175437298,0,0,0.4059725075121243
p131670,spon2,0.695356900848701,0.0153042473640041,0.536211943500794,1,0,0.5399987581173189,0,0,0.21799220635557057
p131670,spp1,0.8916187261157124,0.0068256903636456,0.6761325393971424,1,0,0.37154435553713083,0,0,0.13745528180582864
p131670,ssc4d,1.1660777114425716,0.0007902523494446,0.8478897894030695,1,0,0.09860010819218211,0,1,0.035996654460322894
p131670,sult2a1,0.5875535467998083,0.0013821507022642,0.550483707848305,1,0,0.14624335499781943,0,0,0.053103684876466634
p131670,suox,0.7280648333155311,0.0014792258484684,0.6241799774380805,1,0,0.15401583022584234,0,0,0.05507405279364962
p131670,susd5,-0.6969206100234936,0.0487449444004296,-0.5359032404533619,1,0,0.8182498804328784,0,0,0.4321788424946773
p131670,tank,-0.6678952493521987,0.0499934061368746,-0.5363395630137979,1,0,0.8241245345987652,0,0,0.43893331614227543
p131670,tcn1,0.4966259179587359,0.0225197757185067,0.4150769226387347,1,0,0.6248212137993765,0,0,0.27513700877840824
p131670,tdo2,0.3276168872927251,0.0177073363509349,0.3786782861104913,1,0,0.5727457796361632,0,0,0.2383373009054812
p131670,tgfbi,0.9566371548510914,0.0029038866070003,0.7564524241466236,1,0,0.23283458024325354,0,0,0.07924625133122314
p131670,tgoln2,-0.7062187150133598,0.046337351381602,-0.5394276308698986,1,0,0.8062399517168324,0,0,0.42034382216603366
p131670,thbs2,0.5910717262605097,0.0081708988843484,0.5024515526881485,1,0,0.40665343620806943,0,0,0.15196831046049253
p131670,thop1,0.7276351949586563,0.0061693156372749,0.5793205988155129,1,0,0.35478098509008277,0,0,0.1332829011173752
p131670,tmem132a,-0.6910443732467315,0.044771579772763,-0.5441230781839274,1,0,0.7994052065189853,0,0,0.4137120662546454
p131670,tmod4,-0.6598337044182332,0.0356050515479788,-0.5819693300117933,1,0,0.7394662722767062,0,0,0.3686764202840358
p131670,tnfrsf10a,0.4296910077805555,0.0460119890127151,0.3359563901314818,1,0,0.8044865142084022,0,0,0.4198593997410253
p131670,tpm3,-1.080198501387148,0.0032367080206283,-1.090252282310918,1,0,0.24648873380915554,0,0,0.08438560196638067
p131670,tpp1,0.5092681390956042,0.0332306464695869,0.4197725976131353,1,0,0.724626297808894,0,0,0.35157060757678893
p131670,tprkb,-0.8871387753284166,0.0171074727180646,-0.9817698436289958,1,0,0.5658167165417848,0,0,0.23734010424455448
p131670,treh,0.8653691974499782,0.0181318696274437,0.63827227130163,1,0,0.5786661801363234,0,0,0.2406593605097073
p131670,trem2,0.7026397571435993,0.0321709168089577,0.5522676161164003,1,0,0.7167623839400372,0,0,0.3479225077116907
p131670,tspan8,0.7463828804973389,0.0393822978038393,0.5536283965061346,1,0,0.7661349498136415,0,0,0.3869814774989216
p131670,tspyl1,-0.7019107348306537,0.0449452805889332,-0.5864148993085039,1,0,0.8002455957868005,0,0,0.4140070010084698
p131670,ubqln3,-0.7327293822400553,0.0487752620635826,-0.8506712130624442,1,0,0.8183869871457375,0,0,0.4321788424946773
p131670,upb1,1.0483517359738848,0.0014899337895142,0.8269832256817864,1,0,0.1547341728236306,0,0,0.05507405279364962
p131670,vnn1,1.0750109145339048,0.0065987872290701,0.8568793182127487,1,0,0.3665233482736984,0,0,0.1356933711893288
p131670,vsig10l,0.6013518423752691,0.0241164495957351,0.5081267731468351,1,0,0.6411390404823502,0,0,0.2860067442383768
p131670,wars,0.5992702520961346,0.0424727657727876,0.476019031070862,1,0,0.7842375677021799,0,0,0.40193746433250155
p130828,aarsd1,0.2939670615291913,0.0037343834447489,0.2379235337471306,1,0,0.2689468495448267,0,0,0.18203084282287396
p130828,abca2,0.2285390534658991,0.0150753999904107,0.1941871137480129,1,0,0.5371246137541339,0,0,0.3775014627895991
p130828,abhd14b,0.2404842479744372,0.0298019790185175,0.1896047374055411,1,0,0.6965897572650793,0,0,0.472079980321208
p130828,acadm,0.1526693074246337,0.0066116330912069,0.192155140602516,1,0,0.3665514752694143,0,0,0.23834529168301416
p130828,ace2,0.3294899891570845,0.0005759470623496,0.2868944601561677,1,0,0.07814027966579457,0,0,0.0731202357417753
p130828,acp5,0.3470749717820929,0.0057020632272416,0.2685462362308023,1,0,0.3396803485014149,0,0,0.2229820753279613
p130828,acta2,0.2772690260137928,0.0039767971907269,0.2440893241568279,1,0,0.27960811662267426,0,0,0.18203084282287396
p130828,acvrl1,0.744434973610974,1.0944578576754793e-12,0.5860811617047349,1,1,1.2448821818350627e-09,1,1,3.1958169444123996e-09
p130828,acy3,0.326027516857052,0.0015561104013923,0.2729616761423882,1,0,0.1585611661085362,0,0,0.12982406777330047
p130828,ada,0.2375209426522403,0.0268666665428803,0.1976458762444135,1,0,0.6692987057998087,0,0,0.4565757559708344
p130828,ada2,0.522627164659554,1.3416029706059265e-06,0.4208320233036604,1,1,0.0005378508302650481,0,1,0.0007834961348338612
p130828,adam12,0.2813091606471243,0.0029839721951725,0.2474648533374008,1,0,0.23657390618022434,0,0,0.1741323968020533
p130828,adam15,0.4849778821220402,0.0001008265888677,0.3620472761906518,1,1,0.02014883947505294,0,1,0.028166138577373816
p130828,adam22,0.4559263810514949,0.0002744599557049,0.3460359685649631,1,1,0.04500867203194186,0,0,0.0556989897439672
p130828,adam9,0.5042951179890779,1.1047341264003308e-08,0.4190857802370772,1,1,6.754068265280022e-06,1,1,1.612911824544483e-05
p130828,adamts1,0.1817892449507742,0.0436556150972259,0.1623112190562699,1,0,0.7922911418948784,0,0,0.4887407009715563
p130828,adamts15,0.3590269392027662,0.0064300936702546,0.2951674161523504,1,0,0.36117815838317824,0,0,0.2346984189642929
p130828,adamtsl2,0.2956498178739361,0.0038056338694,0.2516338706905595,1,0,0.2721250768309269,0,0,0.18203084282287396
p130828,adgrb3,0.5097470932430826,0.0001061053165586,0.364824774339497,1,1,0.021074562570075638,0,1,0.028166138577373816
p130828,adgre1,0.3034525001442388,0.011295863303676,0.2363135711562955,1,0,0.47374157517770793,0,0,0.3288334132783958
p130828,adgre2,0.4146825128804922,0.0007652823657517,0.3238752194486002,1,0,0.09640685256642793,0,0,0.0864428453027037
p130828,adgre5,0.3716197039842491,0.0016553796660607,0.2978520942416113,1,0,0.16450447799180548,0,0,0.13426968402492345
p130828,adgrf5,-0.2920237107989722,0.0281452108385326,-0.2195259209968852,1,0,0.6825745690405998,0,0,0.46260817705475504
p130828,adgrg1,0.262671745966594,2.7335758498447937e-05,0.3247233825361934,1,1,0.006918457687757251,0,1,0.013303402469244665
p130828,adm,0.7912105768378901,5.387365880071826e-07,0.6032862036265726,1,1,0.00023685039568028136,0,1,0.0005243702789936577
p130828,afm,-0.4100229689787594,0.0026473571520814,-0.313313336418209,1,0,0.21991732974101638,0,0,0.17204524953070668
p130828,agr2,0.3442056908013602,0.0039897171029671,0.2862133017582117,1,0,0.2797663992919296,0,0,0.18203084282287396
p130828,agrn,0.5540682430853383,1.2982957419138683e-06,0.4490123722289796,1,1,0.0005247904523719612,0,1,0.0007834961348338612
p130828,ahnak2,0.2995404759777859,0.0017595578726288,0.2638243503905231,1,0,0.17083866114198434,0,0,0.1367405917570621
p130828,ahsp,0.4048833780355581,0.004404542150868,0.2994589647580596,1,0,0.2939968019091831,0,0,0.18913622177256706
p130828,ak1,0.2766587917738041,0.0353912051374691,0.2178843686675526,1,0,0.7379225901940359,0,0,0.472079980321208
p130828,akr7l,0.2279732154036457,0.0327697496138357,0.2060116554605162,1,0,0.7216008552697167,0,0,0.472079980321208
p130828,alcam,0.3806297707764239,0.0072874591979924,0.2895629173203577,1,0,0.38344884162575654,0,0,0.25054745422577523
p130828,alpp,0.2781965055588702,0.0149388620535102,0.2506269837480462,1,0,0.5352959990347894,0,0,0.3775014627895991
p130828,ambp,0.4826751406148481,0.000486319723214,0.3841886068816734,1,0,0.06879665104212851,0,0,0.06454789053567636
p130828,angpt1,-0.3379419909167224,0.028757738734772,-0.2452171335041023,1,0,0.6878975298336714,0,0,0.46651442836407914
p130828,angptl4,0.4333101130200918,0.0072933334278051,0.323091197424846,1,0,0.38348436004585396,0,0,0.25054745422577523
p130828,aoc3,0.5456038214169002,0.0004315672385216,0.4306114299918691,1,0,0.06317507331048315,0,0,0.0613637482403581
p130828,apcs,-0.479557182871886,0.0091773961045611,-0.3649121218434279,1,0,0.4319489300990897,0,0,0.2944834793991034
p130828,apoa2,0.6196947209565974,7.650529898572955e-05,0.4754768690724141,1,1,0.01623372743337107,0,1,0.027924434129791287
p130828,apoa4,0.3107745285445543,0.0037746171198502,0.2697776851108319,1,0,0.2709897276397442,0,0,0.18203084282287396
p130828,app,-0.36262811096779,0.0350298408359189,-0.2577620272276661,1,0,0.7363952107525398,0,0,0.472079980321208
p130828,aprt,0.4158491449418925,0.0089807205244906,0.3244975498481702,1,0,0.42697160714734894,0,0,0.2913744881279172
p130828,areg,0.4482956751286456,0.0002052220213702,0.3943431770970217,1,1,0.035844161018569395,0,1,0.046096023261614154
p130828,art3,0.6235018826381996,0.0003166672493852,0.4729939333345943,1,0,0.05028634794620172,0,0,0.057791773012799
p130828,asgr1,0.5117891400804603,0.0004382347512631,0.4010660964332815,1,0,0.06382722012587906,0,0,0.0613637482403581
p130828,asgr2,0.5845679214818067,7.403095821667538e-05,0.4584008300070015,1,1,0.01579434750873541,0,1,0.027924434129791287
p130828,atraid,0.1929537278304693,0.0006850565713102,0.1816160595170177,1,0,0.08923067084628995,0,0,0.08334854950940768
p130828,atxn3,0.3217803673361096,0.0339407143611824,0.2487251393686057,1,0,0.7296880612771126,0,0,0.472079980321208
p130828,axl,0.482769156425713,0.001302752714111,0.3819186201149088,1,0,0.1409087333146905,0,0,0.1210295186707086
p130828,azu1,0.2704123874517874,0.043060379198171,0.232361809317894,1,0,0.7881830357821238,0,0,0.4887407009715563
