coefficient,hazard_ratio,pvalue,covar,disease,disease_field
2.9784976601944204,19.658261060956008,0.0013208575689998,PC11,p130722,p130722
-2.814929349473647,0.0599089511895328,0.5423804994376062,PC12,p130722,p130722
-4.23128389990114,0.0145337187245709,4.9761286788846414e-09,PC13,p130722,p130722
-3.4129117300186627,0.0329451332495404,0.1880675999348924,PC14,p130722,p130722
-3.5557654895675053,0.0285595045437967,5.725357104227632e-06,PC15,p130722,p130722
5.110947696232166,165.82743446493694,5.495174017377596e-29,PC16,p130722,p130722
4.343950081706904,77.011139614406,0.0296153955203557,PC17,p130722,p130722
-3.787329611771901,0.0226560215163891,0.3536570738504168,PC18,p130722,p130722
-2.870611638674516,0.0566642579269723,0.3664069540815439,PC19,p130722,p130722
-3.5922965204671207,0.0275350230137783,0.0015159936565705,PC20,p130722,p130722
4.324218317665119,75.50646771347836,0.0242469470168984,PC21,p130722,p130722
-4.6330864266991805,0.0097246981677044,0.0052700212632856,PC22,p130722,p130722
-4.491524511955847,0.0112035508364805,0.2965058356469736,PC23,p130722,p130722
5.20528504317505,182.23280958495403,0.0107427099183498,PC24,p130722,p130722
-2.429576738403839,0.088074103079681,0.7420160248838593,PC25,p130722,p130722
5.471184819628227,237.7417069973366,0.0019354460255361,PC26,p130722,p130722
-4.0280921925043405,0.0178082723210317,0.4199267209484175,PC27,p130722,p130722
-5.519182850483168,0.0040091226565842,0.0098701647073359,PC28,p130722,p130722
-4.7512927226439166,0.0086405181867708,0.0540114316976898,PC29,p130722,p130722
5.497369958965859,244.04922798143207,0.0188289940152755,PC30,p130722,p130722
1.959583827527604,7.096373135374341,0.912956473300278,PC31,p130722,p130722
5.255437827868828,191.6053576577302,0.3702839771673175,PC32,p130722,p130722
-5.8751939775526445,0.002808249404342,0.000770153844027362,PC33,p130722,p130722
1.851806058989398,6.371316110454485,2.8943796021034963e-53,PC1,p130770,p130770
-2.599735853671296,0.0742931998987228,0.0076152123320458,PC2,p130770,p130770
-1.853792358995588,0.1566419957949636,0.16088124312476,PC3,p130770,p130770
1.4725081278280645,4.360157270073034,0.7823510848786971,PC4,p130770,p130770
2.737710214394327,15.45156378986642,0.0174903813899141,PC5,p130770,p130770
-2.064990956696967,0.1268194374294125,0.00021597303725115236,PC6,p130770,p130770
3.9202307419712654,50.412075617856125,5.2247821761347984e-09,PC7,p130770,p130770
1.9386306548933407,6.949228560268154,0.655818213070325,PC8,p130770,p130770
2.138846569353075,8.489639768705699,0.343717749455677,PC9,p130770,p130770
4.102105235050999,60.4674518942006,1.5408780911136354e-31,PC10,p130770,p130770
-3.738543427606299,0.0237887279127919,6.685440011758975e-08,PC11,p130770,p130770
1.0237164910238767,2.783520493266993,0.9354549887447514,PC12,p130770,p130770
2.6494304174969137,14.145979048136068,0.00021733107430816435,PC13,p130770,p130770
-2.289874960928674,0.1012791249099019,0.421645636780215,PC14,p130770,p130770
4.170922641870105,64.77518884673086,2.3655666174555704e-05,PC15,p130770,p130770
2.111116396426846,8.257454733698468,0.7480992572322507,PC16,p130770,p130770
4.098643691493442,60.258503027097085,3.2306997027814564e-12,PC17,p130770,p130770
-3.48426999006962,0.0306761441471665,0.00021696146447241943,PC18,p130770,p130770
3.706559340939201,40.71348404673128,2.763948482718233e-05,PC19,p130770,p130770
-1.333803192868541,0.2634733135792773,0.946123070262324,PC20,p130770,p130770
3.264135424707066,26.157486095566068,0.00040198680367193153,PC21,p130770,p130770
2.9138124458135186,18.426916442235516,0.4116294700419834,PC22,p130770,p130770
-3.078780351023574,0.0460153450064745,0.1749839757755212,PC23,p130770,p130770
-2.617392253659464,0.0729929619840161,0.3214523301813263,PC24,p130770,p130770
-3.842568184024236,0.0214384726421197,0.003606753131867,PC25,p130770,p130770
3.0699977309819566,21.541853796092013,0.1845286407391331,PC26,p130770,p130770
2.083338555673413,8.03123693780829,0.2860353778039199,PC27,p130770,p130770
-4.458447935348176,0.0115803227563417,4.2348560284196516e-10,PC28,p130770,p130770
-5.837521288323516,0.0029160617513634,5.516448956956222e-07,PC29,p130770,p130770
-3.677837826721004,0.0252775702785676,0.0321680407629157,PC30,p130770,p130770
-1.7727824919101114,0.1698596974320762,0.9129659017158273,PC31,p130770,p130770
1.2948100865030168,3.650302666564668,0.9503287095203627,PC32,p130770,p130770
4.8972569918193285,133.92192646352376,0.0055052659608786,PC33,p130770,p130770
1.746746143082002,5.735908452935497,2.6603922309614498e-138,PC1,p130774,p130774
1.936657487645328,6.935530089205756,0.1137879992102768,PC2,p130774,p130774
1.552075805034037,4.721260433924492,0.4559920189464149,PC3,p130774,p130774
3.795368620885992,44.49463503469281,5.139664595486252e-09,PC4,p130774,p130774
1.9312356638827064,6.898028622400242,0.5052689854022485,PC5,p130774,p130774
3.3726280531285027,29.155047477626205,9.366201342253223e-18,PC6,p130774,p130774
2.432394030737779,11.386108169892225,0.1966849217967418,PC7,p130774,p130774
3.305564827399269,27.263936659050025,1.791146004273826e-07,PC8,p130774,p130774
4.03674825430696,56.64185810123077,4.3199305031220835e-25,PC9,p130774,p130774
-3.8053349164720767,0.0222517434425281,5.072433583364364e-09,PC10,p130774,p130774
-2.4760693946668484,0.0840730349118393,0.016394760211799,PC11,p130774,p130774
2.600446836106252,13.4697554635829,0.3326899247496088,PC12,p130774,p130774
-1.85059929571032,0.1571429629849978,0.7561244440403792,PC13,p130774,p130774
4.243930098444844,69.68116825774699,2.3851893496907783e-09,PC14,p130774,p130774
3.27378755582573,26.411183974074053,0.1133795617666847,PC15,p130774,p130774
-3.0905574275253542,0.0454765974307731,0.0446729790782052,PC16,p130774,p130774
3.513353689691209,33.560631205510234,0.0047962805759132,PC17,p130774,p130774
3.945622108294757,51.70849639261864,0.0246946676610365,PC18,p130774,p130774
3.4575640819554567,31.739567286996955,0.014798343762962,PC19,p130774,p130774
-2.708886191507956,0.0666109572624585,0.2030105293614866,PC20,p130774,p130774
-0.0688399516804989,0.93347606939933,0.9968328331474644,PC21,p130774,p130774
2.4869107172432097,12.024072923286589,0.1491537366109195,PC22,p130774,p130774
2.776117502024158,16.056560212124616,0.3919744628497621,PC23,p130774,p130774
-2.7836914986881283,0.061809914493516,0.5981256173223113,PC24,p130774,p130774
2.4261656664129534,11.31541173010096,0.4208495397847062,PC25,p130774,p130774
-2.448518127592673,0.0864215573789728,0.6604820047426587,PC26,p130774,p130774
-1.8234098814009223,0.1614742032298467,0.8033358201529143,PC27,p130774,p130774
3.751698531600313,42.5933667731265,0.094236368225163,PC28,p130774,p130774
-3.605364107139127,0.0271775474722578,0.0811518612577236,PC29,p130774,p130774
-2.536233646367453,0.0791639986214341,0.2556601720505181,PC30,p130774,p130774
-3.8484835935371575,0.0213120296468667,0.021193311496539,PC31,p130774,p130774
3.432170334210567,30.94372815628764,6.436992530592129e-10,PC32,p130774,p130774
-3.264141818563303,0.038229729053883,0.6208297182462952,PC33,p130774,p130774
1.583438921747028,4.871680365091237,4.656065321849111e-118,PC1,p130820,p130820
-0.9846568549719172,0.3735673927391467,0.7104828030321038,PC2,p130820,p130820
3.041909954007835,20.945209442854257,1.1630431612162839e-10,PC3,p130820,p130820
3.189207919969866,24.26919668190991,1.3440647350361672e-47,PC4,p130820,p130820
-3.323193961937957,0.036037545193924,6.897108982640611e-17,PC5,p130820,p130820
1.1026421209984767,3.0121138890683383,0.7188128659358245,PC6,p130820,p130820
-2.6203831282238887,0.0727749753384896,3.1631934402058794e-08,PC7,p130820,p130820
-3.039552549694289,0.0478562980193945,4.005364502503415e-14,PC8,p130820,p130820
3.6616335284018966,38.924875855988375,3.983081179695956e-09,PC9,p130820,p130820
4.018142149116419,55.597717547859546,2.2841411719730508e-14,PC10,p130820,p130820
-2.397134533019985,0.0909782753831164,0.0742559325801014,PC11,p130820,p130820
2.1836859008587424,8.878973032818092,0.1200890608158699,PC12,p130820,p130820
-1.651324073999809,0.1917957886040635,0.6055995834351755,PC13,p130820,p130820
-2.703374847794174,0.0669790866550184,0.004484304134494,PC14,p130820,p130820
-2.923957970747611,0.0537206412368772,0.044036741820409,PC15,p130820,p130820
2.940099852518044,18.917735201443847,0.0865522468667571,PC16,p130820,p130820
2.0671020577052044,7.901890682244042,0.5044827090387547,PC17,p130820,p130820
-2.789600454719135,0.0614457593743495,0.0691413161101701,PC18,p130820,p130820
2.5821071461528877,13.224975777224916,0.0255974488120583,PC19,p130820,p130820
2.4592973922984,11.696590537655055,0.0582533006626617,PC20,p130820,p130820
2.763092417476703,15.84877828396888,0.0147418496632745,PC21,p130820,p130820
2.299039062882817,9.96460249628638,0.3285762194046502,PC22,p130820,p130820
-2.933689402435542,0.0532003979480749,0.1094017000766005,PC23,p130820,p130820
-3.7690777857131903,0.0230733320349936,1.406218306886426e-07,PC24,p130820,p130820
0.2482206925506007,1.281742772064128,0.9773042765787292,PC25,p130820,p130820
2.763639948715502,15.857458361266042,0.0015959328662969,PC26,p130820,p130820
-2.3005085829179635,0.1002078667516187,0.4647122347998789,PC27,p130820,p130820
1.3535971739540338,3.871326348185609,0.8084767419284061,PC28,p130820,p130820
1.804796205647275,6.078732510922932,0.6526492219031903,PC29,p130820,p130820
3.431367171553944,30.91888528714365,3.625678632722827e-05,PC30,p130820,p130820
2.207867022531296,9.096293497026496,0.2297076586392341,PC31,p130820,p130820
3.7269945556544783,41.55403197298481,1.6702606021721688e-11,PC32,p130820,p130820
-0.3313159354385971,0.717978298415609,0.9718144256935344,PC33,p130820,p130820
1.4731609431202706,4.363004576696897,2.345097160945832e-143,PC1,p130826,p130826
1.1890611429339597,3.283996556214772,0.3670782870191165,PC2,p130826,p130826
2.9967301920705305,20.01996833205784,1.886139801060916e-21,PC3,p130826,p130826
1.5172843262712574,4.559825367861017,0.0867121020504151,PC4,p130826,p130826
-2.201260608502944,0.110663566962288,0.0007963815403226012,PC5,p130826,p130826
-2.99172153165961,0.0502009397841637,1.7053129083289648e-33,PC6,p130826,p130826
-1.8670633000515395,0.1545769420130422,0.2566576625967393,PC7,p130826,p130826
-1.971601668221656,0.1392336713818988,0.0003447668757603168,PC8,p130826,p130826
4.560943346740332,95.67369073758638,2.5504038940736783e-67,PC9,p130826,p130826
2.087658462375348,8.066006177946734,0.0506213396831985,PC10,p130826,p130826
0.0902615408461877,1.094460492399248,0.985906407386963,PC11,p130826,p130826
2.508001805785661,12.2803669695417,0.00030101011236912805,PC12,p130826,p130826
-0.2424399215473413,0.7847108903786534,0.9633294188395224,PC13,p130826,p130826
-2.527801773312238,0.0798343214754972,0.0345220484077709,PC14,p130826,p130826
2.2075763319293333,9.093649674280048,0.0969224787661687,PC15,p130826,p130826
1.83638689515352,6.273829257829052,0.1797825888098661,PC16,p130826,p130826
-2.2862777932651115,0.10164409894587,0.2259751540268333,PC17,p130826,p130826
-2.6744559091848763,0.0689443301683515,0.0370989861518119,PC18,p130826,p130826
1.7158218732697272,5.5612442726473805,0.5160536981868942,PC19,p130826,p130826
-2.949167900229196,0.0523832759305281,0.0010782984230195,PC20,p130826,p130826
1.0938228168652564,2.9856659382844346,0.790611782381033,PC21,p130826,p130826
-1.3116473394714832,0.2693759370636852,0.714076784033373,PC22,p130826,p130826
1.954588153018836,7.0610103689775565,0.1646456533591129,PC23,p130826,p130826
-0.4897227306526036,0.6127962802559411,0.939470864234139,PC24,p130826,p130826
2.206680967350867,9.085511186473273,0.0399224554564908,PC25,p130826,p130826
2.5677469675921776,13.036419852218392,0.1743057548563467,PC26,p130826,p130826
2.0105371001959456,7.467326973217881,0.1991102845819637,PC27,p130826,p130826
-2.7155000992170595,0.0661718522394328,0.0613373339350408,PC28,p130826,p130826
2.270122701069076,9.680588559768085,0.4088813265859934,PC29,p130826,p130826
2.77746217749478,16.07816559764491,0.0919655511518927,PC30,p130826,p130826
2.7110139294917683,15.044521868617526,0.0095531522102491,PC31,p130826,p130826
2.287014570205962,9.845500710873424,0.2406567511842522,PC32,p130826,p130826
2.0695439562597637,7.921209875834933,0.4856971515035919,PC33,p130826,p130826
1.484404114414705,4.412335382206003,4.334730642300098e-292,PC1,p130828,p130828
0.8564911226097262,2.3548831834552257,0.2199886573881963,PC2,p130828,p130828
1.7334319711386696,5.660045726892164,0.0002906476617852616,PC3,p130828,p130828
2.352214221330155,10.508812820053311,3.9181966335561766e-31,PC4,p130828,p130828
-1.1465572082297624,0.3177287625167206,0.1086281681987509,PC5,p130828,p130828
1.912725746533416,6.771521116414814,4.166252510652458e-07,PC6,p130828,p130828
3.0726218679315807,21.598456805144355,1.1377336568174503e-68,PC7,p130828,p130828
2.7224862804319683,15.218111741278523,8.818017879113107e-25,PC8,p130828,p130828
-1.0970761306165748,0.3338457795155709,0.3650572976201145,PC9,p130828,p130828
-1.5423912338306511,0.2138690785118307,0.065767161492729,PC10,p130828,p130828
0.7409064239178654,2.0978361818500484,0.5968022639251424,PC11,p130828,p130828
1.0494978730168394,2.856216574519977,0.4215344711346168,PC12,p130828,p130828
-1.3713104814990758,0.2537741751850245,0.1979742967779718,PC13,p130828,p130828
0.3803562713139569,1.462805652300646,0.8289145177347483,PC14,p130828,p130828
-1.0903435125785927,0.3361010189466665,0.3957687252142531,PC15,p130828,p130828
-0.7258539760712289,0.483911143915437,0.6746159242510333,PC16,p130828,p130828
1.0024211093452793,2.7248710594026253,0.497551536870161,PC17,p130828,p130828
-1.2036721140927134,0.3000902206335187,0.423370897973755,PC18,p130828,p130828
-1.0059838991548655,0.3656846609152307,0.473401608798367,PC19,p130828,p130828
-0.3443409360243202,0.7086872698365919,0.8617267744962902,PC20,p130828,p130828
-0.8062632084677989,0.4465235178626505,0.6393775853506528,PC21,p130828,p130828
1.679939080010482,5.3652291114647,0.1260880933698641,PC22,p130828,p130828
2.034555379865351,7.648850536371781,0.0015476594523909,PC23,p130828,p130828
-1.6854529050143912,0.1853604622594307,0.1295839202244998,PC24,p130828,p130828
0.8559344113618955,2.353572558353387,0.6322334373629073,PC25,p130828,p130828
-2.105247500405783,0.1218155211468647,0.0510901175458211,PC26,p130828,p130828
-2.939060892140936,0.052915398678749,3.992519007740736e-10,PC27,p130828,p130828
0.8284725871457184,2.2898185695247166,0.6597662860922066,PC28,p130828,p130828
-0.97819429889868,0.3759894107458944,0.5931666282376017,PC29,p130828,p130828
-1.5937365399225394,0.2031650573505369,0.2690771174042609,PC30,p130828,p130828
-2.4869700869029585,0.0831615575256571,0.0029786259266718,PC31,p130828,p130828
-1.726155343749876,0.1779673195197573,0.1526731916265346,PC32,p130828,p130828
0.5174856695513648,1.6778037886802075,0.8091774634540199,PC33,p130828,p130828
1.7631555507150662,5.830807804515547,7.588084610357054e-87,PC1,p130842,p130842
-0.2245770616698013,0.7988540133036706,0.9874311636511404,PC2,p130842,p130842
-3.4950458613901145,0.0303473566327459,0.0012153636745878,PC3,p130842,p130842
1.886948607080684,6.5992011714656655,0.0524784868228022,PC4,p130842,p130842
-4.309844589291453,0.0134356374739412,5.524587449655982e-18,PC5,p130842,p130842
-3.9834468720741545,0.0186213432032451,1.8651622803154876e-08,PC6,p130842,p130842
-1.6248757574850907,0.1969361415257836,0.7997460419908657,PC7,p130842,p130842
-3.3769812777419355,0.0341503898321042,6.515141360197772e-15,PC8,p130842,p130842
3.809805015046768,45.14163606834244,0.0015956596936918,PC9,p130842,p130842
-3.555679419032198,0.0285619627814303,1.299086400023743e-16,PC10,p130842,p130842
4.268309956867811,71.40086305430633,3.5324708235789515e-10,PC11,p130842,p130842
-4.186280853153206,0.0152027210127664,3.231009900526273e-13,PC12,p130842,p130842
2.9110959254419937,18.37692727736933,0.3516859471802216,PC13,p130842,p130842
2.1450575114143247,8.542532516293809,0.4189365522769082,PC14,p130842,p130842
-4.28530168558741,0.0137694668449296,7.980006658593811e-05,PC15,p130842,p130842
1.3614159960481078,3.901714203978586,0.8880500354812771,PC16,p130842,p130842
-2.3267502878829305,0.0976124445668934,0.4185348626345967,PC17,p130842,p130842
-4.75301195378571,0.0086256759011386,2.838444711416645e-13,PC18,p130842,p130842
3.622380813061717,37.42656749496952,0.1545333778369516,PC19,p130842,p130842
1.6607989722489362,5.263514566965336,0.0849406681454487,PC20,p130842,p130842
0.8944476491026213,2.445984374604778,0.9634020597761443,PC21,p130842,p130842
1.8275618397460616,6.21870595785714,0.8579962967912133,PC22,p130842,p130842
-2.4421116843448583,0.0869769894540496,0.7407067708044994,PC23,p130842,p130842
3.619363014900773,37.31379192096093,0.0307940792889299,PC24,p130842,p130842
-3.586287401164689,0.0277009823875089,0.0347684636093129,PC25,p130842,p130842
4.474454131530725,87.74668918342206,6.633410565175264e-05,PC26,p130842,p130842
2.9015852431798845,18.202978657288494,0.4645394749190564,PC27,p130842,p130842
-3.448373601998256,0.0317973094267185,0.3416279653021418,PC28,p130842,p130842
-4.89304872576217,0.007498526639821,0.0899742077403498,PC29,p130842,p130842
1.8285903015178453,6.225104949199711,0.921400222823566,PC30,p130842,p130842
4.053366035674529,57.59098446085527,0.0321148698782181,PC31,p130842,p130842
1.465103090415841,4.327989391529549,0.9138551840818354,PC32,p130842,p130842
3.85425645275587,47.19351328553451,0.0066703230199578,PC33,p130842,p130842
1.5286149697341234,4.611784935128121,2.683012869071748e-94,PC1,p130846,p130846
0.6129693532858024,1.8459044114356349,0.904526726920137,PC2,p130846,p130846
3.654456738607142,38.64652024877846,7.942413775166289e-36,PC3,p130846,p130846
1.1221803100563317,3.071543825809188,0.6636027433337149,PC4,p130846,p130846
-1.0999548770123595,0.3328861041747569,0.8156983567927817,PC5,p130846,p130846
1.8326980512304192,6.250728714241835,0.4397361129471964,PC6,p130846,p130846
3.413395878653667,30.36819606330863,4.114798138889709e-25,PC7,p130846,p130846
2.5783399094283688,13.17524788996944,0.0011712887508173,PC8,p130846,p130846
4.6662272333186605,106.29595514624954,4.308346394612981e-57,PC9,p130846,p130846
-3.3787893864927407,0.0340886980029806,1.898513670667988e-06,PC10,p130846,p130846
2.9825325155097517,19.737739534332203,0.0010885545646098,PC11,p130846,p130846
3.1422505793417157,23.1559224998912,1.4347258404249114e-05,PC12,p130846,p130846
2.868936777252811,17.618276086181027,0.0100738129113439,PC13,p130846,p130846
2.0213188540736367,7.548273443083151,0.5397477873933317,PC14,p130846,p130846
-2.777548231964802,0.0621907980210766,0.1097935816578642,PC15,p130846,p130846
2.165434769648896,8.718391585023554,0.2761154238772488,PC16,p130846,p130846
2.5866936391473767,13.285771348636452,0.4079172712561191,PC17,p130846,p130846
1.0976430313830785,2.997093636879254,0.8574526901093982,PC18,p130846,p130846
0.6322893341197232,1.8819139813100445,0.939691110020703,PC19,p130846,p130846
-3.945449857006466,0.0193425130471821,2.511229934389021e-08,PC20,p130846,p130846
-2.473259865349956,0.0843095726925072,0.2366159493730797,PC21,p130846,p130846
1.918843432618295,6.813074131476048,0.6269926428982817,PC22,p130846,p130846
2.578941640932306,13.18317823742768,0.0312107205951695,PC23,p130846,p130846
-1.8978529434572016,0.1498900964965796,0.6268047728635386,PC24,p130846,p130846
-2.2062137745752564,0.1101167872003364,0.4181389381278295,PC25,p130846,p130846
-2.148441120511234,0.1166658841457722,0.3402349899585383,PC26,p130846,p130846
-2.393272426737505,0.0913303225362131,0.515706328524829,PC27,p130846,p130846
1.5143752790683782,4.546579895821594,0.7973543868814515,PC28,p130846,p130846
-3.2964162939517534,0.0370155829588344,0.0330797705160835,PC29,p130846,p130846
0.801662067969212,2.2292430044826075,0.9276039601863696,PC30,p130846,p130846
-3.0814653275011943,0.0458919606037562,0.3706065180841484,PC31,p130846,p130846
1.8120575240181411,6.123032767458867,0.6686041668344064,PC32,p130846,p130846
4.832534318409906,125.52868753796211,6.747011242698768e-09,PC33,p130846,p130846
2.224409297488036,9.248018362458742,4.631837710463903e-65,PC1,p131022,p131022
-2.0402779705499547,0.1299925717491926,0.1897341450335082,PC2,p131022,p131022
-1.8331232483441948,0.159913337942862,0.420875833719823,PC3,p131022,p131022
5.002590641456182,148.7981428472995,5.024429253378465e-07,PC4,p131022,p131022
-2.438594136672103,0.087283473881665,0.0089614765988665,PC5,p131022,p131022
-4.239256814926809,0.0144183033301263,0.0037492915015304,PC6,p131022,p131022
4.565364688179348,96.09763329786146,1.7237411408364589e-06,PC7,p131022,p131022
-3.650151463415094,0.0259871923717467,0.00012341686958485584,PC8,p131022,p131022
2.6544840048395564,14.217647928749274,3.156178732308024e-05,PC9,p131022,p131022
-0.504327450863698,0.6039115991006785,0.986807466946122,PC10,p131022,p131022
1.1230869934548746,3.0743300065049666,0.9310534355458724,PC11,p131022,p131022
-2.552319995331609,0.0779007268706721,0.224733385779739,PC12,p131022,p131022
3.1927678496575345,24.355747281292476,2.9219230585776506e-05,PC13,p131022,p131022
5.3828119263842895,217.6333848819297,3.213027190707415e-09,PC14,p131022,p131022
1.1426121292243796,3.1349465648177177,0.9528509580608516,PC15,p131022,p131022
-2.277505987881536,0.1025396231400495,9.052630517664798e-07,PC16,p131022,p131022
-3.025643512463596,0.0485265837587595,0.006503836605942,PC17,p131022,p131022
4.230658433290852,68.76249278607669,0.0007558743211156021,PC18,p131022,p131022
4.506983956553533,90.64800747621838,0.0008334581315765336,PC19,p131022,p131022
1.980913581051096,7.249362841337368,0.913322820754422,PC20,p131022,p131022
2.8542594725655204,17.361575722974223,0.0168639377921409,PC21,p131022,p131022
3.6553717373630272,38.68189794953323,4.515933217951625e-05,PC22,p131022,p131022
3.880515835357929,48.44920043727248,0.1426136600168964,PC23,p131022,p131022
-4.579996670657903,0.0102549304385187,6.126713285283664e-11,PC24,p131022,p131022
-2.6005808100872123,0.0742304518962062,0.8616552707209978,PC25,p131022,p131022
5.327142714846816,205.8489638835788,4.361431734643019e-06,PC26,p131022,p131022
-5.748361802842109,0.0031879990920961,0.000328793540363599,PC27,p131022,p131022
0.5882957472399896,1.800916581496097,0.991178993899658,PC28,p131022,p131022
-2.4964300481651094,0.0823785618067872,0.7471071550245808,PC29,p131022,p131022
3.508064735872027,33.38359914678999,0.6082643345006857,PC30,p131022,p131022
2.415771862653378,11.198410657525036,0.747079473403966,PC31,p131022,p131022
-5.555290780617752,0.0038669438737608,0.0013594806347924,PC32,p131022,p131022
-4.426115297192409,0.0119608639410784,0.0027219602031603,PC33,p131022,p131022
2.032613713298803,7.634013428032801,1.9952896348343148e-122,PC1,p131036,p131036
1.993331691859127,7.339947513555698,0.3236510874988861,PC2,p131036,p131036
4.223670745936571,68.28367684113984,7.118848910793665e-20,PC3,p131036,p131036
0.6590313581038927,1.932919120869681,0.9631272695495848,PC4,p131036,p131036
4.189680140451038,66.00167631731227,6.393444776974208e-12,PC5,p131036,p131036
4.218539697627852,67.93420733575402,4.841184783436443e-11,PC6,p131036,p131036
2.938800870299233,18.89317735335416,0.0083867198963008,PC7,p131036,p131036
3.649819455855916,38.46772030040736,6.602645168144448e-14,PC8,p131036,p131036
-3.282266787080052,0.0375430581608776,1.7273858469147285e-07,PC9,p131036,p131036
-2.4731690502789605,0.0843172296200138,0.0840278644901401,PC10,p131036,p131036
-3.972502586852651,0.0188262597818502,0.0032758732764936,PC11,p131036,p131036
3.157809072626147,23.519010995285527,0.0180216023662845,PC12,p131036,p131036
2.5837653725883776,13.246923974178356,0.3029714100752823,PC13,p131036,p131036
-3.336347792930478,0.0355666174570896,0.0099114901373108,PC14,p131036,p131036
4.219374272829528,67.99092720574822,4.4083707209027315e-14,PC15,p131036,p131036
-3.160672923313045,0.0423972014138455,0.2020455880784015,PC16,p131036,p131036
-1.1345556735847246,0.3215649694065898,0.9513650134384942,PC17,p131036,p131036
2.534048698529374,12.604434525781311,0.6170285233447779,PC18,p131036,p131036
-3.972475608887731,0.0188267676828772,0.00014421588502333636,PC19,p131036,p131036
3.059523568248166,21.317398456762884,0.2942110185396734,PC20,p131036,p131036
-2.214569885511041,0.1092004728545276,0.6347493263737257,PC21,p131036,p131036
-5.199511396354662,0.0055192604928481,9.8561629811155e-12,PC22,p131036,p131036
4.042058099568389,56.94341751144584,0.0016507084157361,PC23,p131036,p131036
-3.1511554127569865,0.0428026435653179,0.3484552536233671,PC24,p131036,p131036
1.89284836559572,6.638249940659097,0.7821924355871214,PC25,p131036,p131036
-2.7391901259606684,0.0646226619222604,0.8507090108854849,PC26,p131036,p131036
-1.800775313124188,0.1651707794927413,0.9071790784905704,PC27,p131036,p131036
3.5512742627693448,34.85770707794856,0.4617410978451316,PC28,p131036,p131036
4.581523492557992,97.66306988531356,0.0053159274893194,PC29,p131036,p131036
4.892115680082828,133.23515904669347,0.0025177066769606,PC30,p131036,p131036
3.847230474718004,46.86309481336542,0.0772976707091596,PC31,p131036,p131036
4.648669193087868,104.44589572679796,5.6147251976066847e-08,PC32,p131036,p131036
-3.0857709165950067,0.045694793443666,0.3245267744624169,PC33,p131036,p131036
1.6021245283576024,4.963566468212048,1.8715849330205386e-63,PC1,p131038,p131038
3.6849227712469865,39.84204537956161,1.021315024985762e-38,PC2,p131038,p131038
-2.6779402484569275,0.0687045227589653,0.0006800148148764346,PC3,p131038,p131038
3.1557974184906654,23.47174643546703,2.308786979077759e-09,PC4,p131038,p131038
4.077831542732609,59.01735438261317,4.073463539124808e-36,PC5,p131038,p131038
2.08148788462496,8.016387505070105,0.710213899408373,PC6,p131038,p131038
-2.3169283694741725,0.0985759098262405,0.7065185924719893,PC7,p131038,p131038
2.69289323301405,14.774359809010823,0.570494632295749,PC8,p131038,p131038
-2.541460936378888,0.0787512651208406,0.0682318938353373,PC9,p131038,p131038
2.0956481889875347,8.130709498885052,2.586152029608161e-06,PC10,p131038,p131038
-2.585240387894864,0.0753779574745286,0.00018997674059558544,PC11,p131038,p131038
2.198892406107672,9.015022983342607,0.7874617937367212,PC12,p131038,p131038
-3.6344843046214863,0.0263975439693523,3.6101632175690775e-05,PC13,p131038,p131038
-2.0264803398706634,0.131798591993797,0.3998505561694949,PC14,p131038,p131038
1.0666886522419388,2.9057416305810797,0.943252365068526,PC15,p131038,p131038
-1.520775609744907,0.21854231764967,0.8600516143447924,PC16,p131038,p131038
-1.211578432282892,0.2977269664935723,0.951278277424081,PC17,p131038,p131038
4.114775681605807,61.23847580535976,0.0020450679512009,PC18,p131038,p131038
-2.631150859213609,0.0719955577912198,0.040846005718991,PC19,p131038,p131038
-4.00612309221485,0.0182038331904653,7.445907796836702e-11,PC20,p131038,p131038
-1.8714144693588977,0.1539058127247657,0.8752839925420792,PC21,p131038,p131038
-4.304957335927083,0.0135014615568549,0.0173094770025742,PC22,p131038,p131038
4.470718383824472,87.4195012169358,7.813056998520998e-07,PC23,p131038,p131038
3.864676476498985,47.68784179920228,0.1583201218761603,PC24,p131038,p131038
-3.589717633418301,0.0276061243697947,0.0541595623596407,PC25,p131038,p131038
-3.600155571090139,0.0273194719966369,0.2573975976182722,PC26,p131038,p131038
-5.993313045296624,0.0024953830230797,1.1358121459875435e-07,PC27,p131038,p131038
-5.015061657835874,0.0066372227878018,5.703697909077075e-09,PC28,p131038,p131038
-4.2512348070915325,0.0142466312020234,2.1028065072016506e-06,PC29,p131038,p131038
-1.93495733230873,0.1444304312051224,0.9413649819415796,PC30,p131038,p131038
1.3343071771052155,3.797364134022717,0.967190834802186,PC31,p131038,p131038
3.3837959585536987,29.482473217275125,0.4466910684946193,PC32,p131038,p131038
-3.3813221508176667,0.0340024686102563,0.1525737286558697,PC33,p131038,p131038
1.7353820386458796,5.671093967059426,6.006770388335062e-88,PC1,p131056,p131056
-2.1175273275334723,0.1203287946602577,0.0160499142589702,PC2,p131056,p131056
3.2840182575421863,26.68277583807201,0.0286337619424465,PC3,p131056,p131056
2.901327040306052,18.19827920261933,1.260150982631713e-07,PC4,p131056,p131056
3.049682292702512,21.108636989085284,1.787535538206725e-05,PC5,p131056,p131056
3.5515025949553056,34.86566712313593,0.00014336825826305482,PC6,p131056,p131056
