coefficient,pvalue,var_explained,covar,disease_field
-0.461849587234958,0.1276053461338808,-1,plate_column,p131182
2.377275985595673,0.0414570469437077,-1,mean_date_processing,p131182
-0.00016888011761365002,0.3570656267162884,-1,storage_time,p131182
1.3669506866330718,0.0077955173821211,-1,batch,p131182
0.0964188678135752,3.8334510473409957e-26,-1,age,p131190
-0.4110806996777284,0.0004221633386012309,-1,sex,p131190
21.467410270937744,0.9996446112372176,-1,date_centre,p131190
2.2498357796109256,0.0017093583255403,-1,centre,p131190
1.3350010667323684,0.2387769153243862,-1,plate,p131190
-1.4501730339986083,0.1955172339011338,-1,well,p131190
-0.3619903151551433,0.1125987159337835,-1,plate_row,p131190
-0.5842272938371456,0.0379079610251883,-1,plate_column,p131190
1.887069649032388,0.0746922007538769,-1,mean_date_processing,p131190
-0.0005278759726579605,0.0046898979814136,-1,storage_time,p131190
0.4775685380737962,0.1787225503346977,-1,batch,p131190
0.0894384011065137,0.0049699378807091,-1,age,p131282
0.4084536982004307,0.3108758163113881,-1,sex,p131282
22.647664023404005,0.9999163276021924,-1,date_centre,p131282
2.0009929081401268,0.1581526756210149,-1,centre,p131282
20.595776099505684,0.9990447316991408,-1,plate,p131282
19.282864814595992,0.9977017162810058,-1,well,p131282
-1.7988516975346591,0.0958973154487276,-1,plate_row,p131282
0.6771729207478855,0.4344539550337742,-1,plate_column,p131282
19.75388416077995,0.9983994393331788,-1,mean_date_processing,p131282
-0.0025483407076406,0.0006884224787833467,-1,storage_time,p131282
-1.2314187809304793,0.3840146675582257,-1,batch,p131282
0.0528100294473918,0.0153169402470033,-1,age,p131304
1.6156616574028095,3.954709138310341e-05,-1,sex,p131304
23.179227572956872,0.9998588216743164,-1,date_centre,p131304
15.776108352165252,0.9876549340374916,-1,centre,p131304
21.216171561426837,0.9990159530480124,-1,plate,p131304
0.7250647835282115,0.5545433590727384,-1,well,p131304
-1.104525965938407,0.1762796475289819,-1,plate_row,p131304
-1.1149311886676183,0.1723035630190473,-1,plate_column,p131304
-1.4211897369705255,0.3157810229560002,-1,mean_date_processing,p131304
0.0005255078766007304,0.3085246194515801,-1,storage_time,p131304
-0.6676668674221758,0.4251337634668622,-1,batch,p131304
0.1076175147298159,7.182525033649409e-94,-1,age,p131306
1.3952961392845882,3.090885494843177e-81,-1,sex,p131306
19.17977008207276,0.9991368932728684,-1,date_centre,p131306
0.7774308930181574,0.0053143176247968,-1,centre,p131306
1.307822745678392,0.112636026638723,-1,plate,p131306
0.8129483803541309,0.0297877375825009,-1,well,p131306
-0.1910918924331318,0.1320937834145319,-1,plate_row,p131306
-0.2747919149719969,0.0677640134771606,-1,plate_column,p131306
1.2556741787028194,0.0544357473103917,-1,mean_date_processing,p131306
0.00013009494100372406,0.2073815904100289,-1,storage_time,p131306
0.1012531691694027,0.5672058371810988,-1,batch,p131306
0.1018657909643923,0.0662187502420064,-1,age,p131310
0.8603595598522578,0.2237531970203551,-1,sex,p131310
23.793552309105557,0.9999466930574444,-1,date_centre,p131310
18.82053810228584,0.998006787726037,-1,centre,p131310
21.47172436771099,0.9993959582583948,-1,plate,p131310
20.295636343530525,0.9985328048731092,-1,well,p131310
1.3726438785075965,0.2196351325620056,-1,plate_row,p131310
17.627784040301574,0.9940759233626492,-1,plate_column,p131310
-0.98543510703537,0.4220890797138086,-1,mean_date_processing,p131310
0.0009622791277744606,0.3942987546235089,-1,storage_time,p131310
-1.5928585433534046,0.2601429521504793,-1,batch,p131310
0.0425694908760468,0.0004665700467622887,-1,age,p131322
0.2150515889586096,0.2266066698201208,-1,sex,p131322
21.62005661251537,0.9997829020512492,-1,date_centre,p131322
1.905591732385032,0.0638395578436741,-1,centre,p131322
20.639328209599316,0.9984216989460204,-1,plate,p131322
1.820978015227188,0.0925548475907275,-1,well,p131322
0.6843948985822069,0.0533358236209571,-1,plate_row,p131322
-1.0431031195398497,0.0282083802317782,-1,plate_column,p131322
1.7527573114247863,0.155402714452581,-1,mean_date_processing,p131322
-0.0003158717518716835,0.2850342430932883,-1,storage_time,p131322
0.3275784046350034,0.5415762768467746,-1,batch,p131322
0.0935929675323216,1.325883494988256e-07,-1,age,p131324
0.954200242900592,5.630585414693755e-05,-1,sex,p131324
21.16799465373385,0.9997874479141242,-1,date_centre,p131324
-1.4198706566534882,0.2466106861501081,-1,centre,p131324
20.53754573895772,0.9984294824187422,-1,plate,p131324
17.74847875044304,0.9942497790361752,-1,well,p131324
0.1778197129155635,0.6783163635489327,-1,plate_row,p131324
-0.5772345140478072,0.3574722100686657,-1,plate_column,p131324
18.466183768272167,0.9959328547408944,-1,mean_date_processing,p131324
-0.0005471899089838347,0.1354788962742217,-1,storage_time,p131324
1.5446366735361772,0.1340497028067549,-1,batch,p131324
0.0835800204282216,5.097258955244286e-07,-1,age,p131342
