coefficient,hazard_ratio,pvalue,covar,disease
0.07541787980149735,1.0783346710247177,1.797662656351696e-152,age,p131306
0.826443672267332,2.2851774323883984,5.466743550346768e-92,sex,p131306
-1.3891475574123196e-4,0.9998610948924667,0.08759303254794303,date_centre,p131306
0.008229689142226087,1.008263646121791,0.021644506093290918,centre,p131306
-6.307979639116067e-5,0.9999369221930974,0.6142542865533897,plate,p131306
8.669711632035156e-4,1.0008673470913343,0.2524345845416504,well,p131306
0.010007879661091453,1.0100581259685266,0.23396436909654392,plate_row,p131306
-0.0017904215831067649,0.9982111802654785,0.7707548065244892,plate_column,p131306
-3.482966061809141e-4,0.9996517640420406,0.543154436124853,mean_date_processing,p131306
1.0301057316316885e-4,1.0001030158789344,0.10938721100521616,storage_time,p131306
-0.011708009313599551,0.9883602627244681,0.38968095469145136,batch,p131306
0.12127456809389005,1.1289348393043266,5.661843319219149e-18,age,p131310
0.1466292419200131,1.1579245735433066,0.3122427195080216,sex,p131310
-2.15987566700754e-5,0.9999784014765813,0.947036958120492,date_centre,p131310
0.027715598743887758,1.0281032489834692,0.03443708801322082,centre,p131310
6.37288836482246e-4,1.0006374919481575,0.17770439145802744,plate,p131310
-1.5243938222541566e-4,0.9998475722360668,0.9557336513980442,well,p131310
-0.0012823551437801692,0.9987184667222316,0.9665795669224024,plate_row,p131310
-0.002456257473913378,0.9975467566581425,0.9183451253326278,plate_column,p131310
0.0026645742459799975,1.0026681273790976,0.2159026327921157,mean_date_processing,p131310
4.8672842333057774e-5,1.000048674026875,0.8506222282253452,storage_time,p131310
0.06522541270462895,1.067399602699834,0.20070612269644017,batch,p131310
0.0898785645877618,1.0940414202673345,2.3342879528458527e-35,age,p131322
0.22099301937235327,1.2473147234940316,0.017577761392824114,sex,p131322
-2.3372660778477294e-4,0.999766300704151,0.22723198170271572,date_centre,p131322
0.011104106088394797,1.0111659855008304,0.2032031596534457,centre,p131322
1.0997782939795454e-4,1.0001099838771812,0.7100799695505167,plate,p131322
7.003038042726331e-4,1.000700549074233,0.6910401757159268,well,p131322
0.01242290761887328,1.0125003924656462,0.5235537904003621,plate_row,p131322
-0.026659430058550204,0.973692795560837,0.07551919909353645,plate_column,p131322
7.577968000697248e-4,1.0007580840006067,0.5794496591999838,mean_date_processing,p131322
