coefficient,pvalue,var_explained,covar,protein_field
8.406265657782597e-06,0.3348543313077894,2.8237614171188097e-05,storage_time,ada2
0.0286881676863523,0.0534685484036311,0.00013110388607577746,batch,ada2
0.0043873271539902,7.903955750562457e-68,0.0092367107975124,age,adam12
-0.0635555675587198,6.095227854779528e-55,0.0074399322884499,sex,adam12
1.1443000000000405,0.0109224401894613,0.0294914497659116,date_centre,adam12
0.0462299096284117,0.0049249997716213,0.0010924473686426,centre,adam12
0.1619459113886414,0.0178094573509685,0.0116749927768243,plate,adam12
-0.2282657425702376,2.2479958034963142e-18,0.0319821093566393,well,adam12
-0.2089807930996218,2.2474953939198923e-148,0.0246746238425353,plate_row,adam12
-0.0358021481556465,0.00019605459070110425,0.0015124238773984,plate_column,adam12
